x,y,z
-8.8521,15.53707,99
-2.7324,15.47838,22
-5.5214,15.46595,85
-6.494,15.75711,42
-8.1257,15.61771,4
-7.5486,15.48098,66
-4.7992,15.46834,86
-2.2287,15.509,24
-5.5144,15.58374,59
-7.4466,15.58603,52
-4.165,15.53473,20
-7.8098,15.27188,95
-8.2361,15.35531,33
-7.3237,15.63798,83
-9.9461,15.68092,36
-6.372,15.50063,78
-7.313,15.66314,78
-5.5409,15.42012,47
-9.5319,15.29088,56
-6.3759,15.45747,54
-5.8292,15.52221,8
-7.3172,15.65326,92
-5.4485,15.40018,32
-8.3751,15.26471,27
-7.0189,15.40367,71
-3.8087,15.49097,28
-5.7324,15.61377,39
-9.0754,15.27934,80
-7.6935,15.3769,13
-4.368,15.46493,16
-5.6051,15.574,12
-7.4694,15.46376,58
-7.0135,15.41625,69
-3.677,15.46198,12
-7.4587,15.55727,52
-6.1464,15.48856,33
-7.1959,15.46242,83
-10.2259,15.63282,36
-5.6048,15.57489,78
-7.3172,15.65326,78
-5.5412,15.45339,47
-7.8787,15.55346,56
-8.0465,15.70301,54
-8.3036,15.57214,8
-5.5288,15.58376,92
-7.0543,15.62675,32
-5.5661,15.56404,27
-7.074,15.61419,71
-5.5502,15.46599,28
-5.6845,15.55704,39
-7.739,15.30324,80
-8.2429,15.57924,13
-9.3889,15.28795,16
-6.1214,15.47953,12
-7.5744,15.52239,58
-7.3741,15.62098,69
-7.9404,15.37281,12
-8.6696,15.52508,52
-7.5468,15.48547,33
-6.6106,15.31218,83
-8.8521,15.53707,36
-7.4709,15.56268,78
-5.7327,15.3422,78
-3.8376,15.49102,47
-4.2814,15.43151,56
-6.4073,15.34961,54
-6.0442,15.66105,8
-7.7852,15.22778,92
-8.4039,15.64245,32
-5.9513,15.64201,27
-7.2538,15.73498,71
-7.5039,15.51868,28
-8.3944,15.25305,39
-7.3654,15.67582,80
-7.1184,15.64574,13
-6.9435,15.64994,16
-6.3004,15.60122,12
-8.0415,15.26956,58
-5.1335,15.59749,69
-7.4622,15.58335,12
-7.7958,15.27096,52
-6.7595,15.60738,33
-7.6454,15.42269,83
-4.2585,15.45126,36
-7.7988,15.2296,78
-5.9996,15.49462,78
-7.8514,15.58399,47
-8.9067,15.54435,56
-8.2066,15.6655,54
-7.2634,15.43915,8
-7.1959,15.46242,92
-7.6457,15.42179,32
-7.9398,15.23702,27
-6.7242,15.62261,71
-7.2534,15.73588,28
-7.7605,15.25202,39
-5.2472,15.46639,80
-8.5783,15.26145,13
-6.9719,15.31007,16
-7.5024,15.52227,12
-3.1076,15.51138,58
-8.9797,15.71443,69
-8.7228,15.29496,12
-6.596,15.75458,52
-7.6234,15.44064,52
-8.2035,15.36425,83
-9.1252,15.64272,36
-7.8246,15.27101,78
-4.4836,15.53167,78
-6.2018,15.45988,47
-4.4661,15.37067,56
-5.8819,15.6356,54
-7.408,15.3018,8
-7.6761,15.38407,92
-7.2453,15.37977,32
-7.3134,15.69641,27
-5.5911,15.57307,71
-5.5222,15.46415,28
-8.9913,15.30798,39
-6.9443,15.5798,80
-7.8751,15.39069,13
-7.8129,15.26469,16
-7.4701,15.46197,12
-7.6901,15.38499,58
-7.7303,15.4606,69
-7.6549,15.74194,12
-10.2135,15.66247,52
-7.6973,15.36792,7
-8.6377,15.36046,32
-7.4485,15.58153,72
-6.3734,15.70116,71
-9.5743,15.7073,97
-4.7658,15.41164,22
-7.6662,15.40743,6
-4.6196,15.45006,54
-5.6078,15.39865,21
-8.0741,15.26062,72
-5.6438,15.58485,67
-7.9402,15.23613,99
-8.05,15.45482,22
-5.6582,15.58488,85
-8.7377,15.32825,42
-7.502,15.52317,4
-5.1567,15.50941,66
-5.9707,15.49457,86
-7.3684,15.73697,24
-7.2933,15.70987,59
-6.9439,15.5807,52
-4.3599,15.4838,20
-9.0765,15.72448,95
-7.7045,15.35084,33
-5.9707,15.49457,83
-8.026,15.34058,36
-9.0805,15.33601,78
-7.7385,15.23579,78
-3.6699,15.44488,47
-5.9996,15.49462,56
-6.8481,15.50051,54
-6.0929,15.37697,8
-6.8708,15.48077,92
-8.3527,15.66125,32
-7.4295,15.59229,27
-8.1197,15.39199,71
-9.1824,15.60954,28
-7.6306,15.42356,39
-8.0665,15.24443,80
-4.6796,15.37732,13
-8.782,15.29146,16
-9.0754,15.27934,12
-8.163,15.7005,58
-9.6168,15.70917,69
-4.2441,15.45123,12
-4.3603,15.4829,52
-5.5191,15.47134,33
-3.932,15.43902,83
-7.5669,15.47202,36
-9.3837,15.30053,78
-7.4565,15.56266,78
-5.3557,15.44859,47
-6.8711,15.30991,56
-5.7795,15.40163,54
-7.0876,15.30936,8
-7.4663,15.57347,92
-6.0692,15.67008,32
-6.8488,15.49871,27
-7.4314,15.5878,71
-5.4939,15.49648,28
-7.5464,15.48637,39
-6.3594,15.70024,80
-6.8855,15.30993,13
-7.9402,15.23613,16
-7.137,15.6017,12
-5.3907,15.5017,58
-7.814,15.262,69
-8.4915,15.26221,12
-3.8113,15.45141,52
-5.2029,15.3674,33
-3.7431,15.4423,83
-7.1015,15.48114,36
-5.5528,15.56132,78
-4.7942,15.48003,78
-5.6044,15.57579,47
-4.3747,15.48292,56
-4.7706,15.43413,54
-5.5528,15.56132,8
-5.5501,15.39855,92
-5.9707,15.49457,32
-7.7359,15.24209,27
-7.7071,15.34455,71
-7.5468,15.48547,28
-7.3814,15.33053,39
-8.6706,15.31645,80
-5.5958,15.35906,13
-7.0189,15.40367,16
-10.377,15.65105,12
-7.7954,15.27186,58
-7.8239,15.2728,69
-5.4436,15.54675,12
-8.7936,15.2636,52
-7.8095,15.27278,33
-8.8903,15.27365,83
-5.5532,15.56042,36
-5.346,15.50522,78
-8.6954,15.25714,78
-7.7389,15.2349,47
-5.6325,15.47602,56
-7.8007,15.22511,54
-5.2666,15.52218,8
-6.495,15.61863,92
-7.7064,15.34635,32
-4.2814,15.43151,27
-6.9938,15.46298,71
-5.2298,15.60844,28
-5.7455,15.48161,39
-4.9883,15.43089,80
-5.4224,15.46129,13
-8.8069,15.26632,16
-5.4629,15.4002,12
-6.8686,15.72446,58
-5.5528,15.56132,69
-3.0931,15.47808,12
-8.0384,15.24258,52
-8.1197,15.39199,52
-7.5278,15.46206,83
-7.9512,15.62102,36
-5.5248,15.45786,78
-4.7077,15.47988,78
-4.0989,15.48696,47
-8.0384,15.24258,56
-7.1263,15.72938,54
-4.7104,15.60848,8
-7.1452,15.30946,92
-7.9877,15.70561,32
-8.2043,15.36245,27
-4.1716,15.45201,71
-5.7236,15.36377,28
-8.0754,15.70306,39
-10.2878,15.6572,80
-6.3165,15.39352,13
-10.3174,15.65545,16
-4.2465,15.47911,12
-8.123,15.24722,58
-5.8545,15.63196,69
-7.8129,15.26469,12
-7.8822,15.23693,52
-9.6039,15.70555,7
-8.7042,15.27065,32
-5.8698,15.4944,72
-8.2215,15.25277,71
-6.2452,15.42578,97
-5.7449,15.61829,22
-8.9289,15.35374,6
-7.3176,15.65236,54
-7.5285,15.28941,21
-7.3753,15.61828,72
-5.0437,15.43638,67
-7.3935,15.60932,99
-5.5492,15.43452,22
-7.3548,15.46178,85
-7.7196,15.3149,42
-4.7996,15.46745,4
-8.363,15.46523,66
-6.4791,15.45224,86
-5.3573,15.51244,24
-7.7992,15.2287,59
-6.8294,15.54454,52
-4.2958,15.43154,20
-6.0176,15.65561,95
-7.7071,15.34455,33
-7.5475,15.48368,83
-7.7954,15.27186,36
-5.5431,15.4489,78
-7.5456,15.48817,78
-5.7239,15.36287,47
-7.7071,15.34455,56
-7.8129,15.26469,54
-7.4587,15.55727,8
-5.1447,15.46982,92
-7.7118,15.74383,32
-7.7734,15.25564,27
-6.0559,15.66737,71
-7.2826,15.73503,28
-10.3918,15.65017,39
-7.2948,15.70628,80
-8.3633,15.46433,13
-5.6081,15.39775,16
-7.7852,15.22778,12
-7.8386,15.27193,58
-7.1547,15.73033,69
-8.1935,15.25093,12
-7.2968,15.46258,52
-7.0834,15.72841,33
-7.1221,15.70509,83
-10.2684,15.63469,36
-7.9683,15.23797,78
-8.151,15.24906,78
-7.9823,15.23889,47
-6.8487,15.56706,56
-7.109,15.49734,54
-5.7026,15.37902,8
-9.3893,15.28705,92
-4.431,15.51989,32
-5.7457,15.61649,27
-5.5528,15.56132,71
-7.774,15.49394,28
-5.8104,15.46463,39
-6.9435,15.5816,80
-8.9293,15.35285,13
-8.3918,15.46527,16
-4.8788,15.41722,12
-7.1456,15.30856,58
-5.9236,15.63927,69
-5.9423,15.39201,12
-8.6929,15.29761,52
-2.0827,15.51325,33
-5.5255,15.55768,83
-3.3607,15.45965,36
-8.0524,15.2435,78
-6.1374,15.67919,78
-7.4751,15.5528,47
-4.2146,15.48625,56
-9.9461,15.68092,54
-9.4705,15.29977,8
-7.2686,15.73411,92
-7.2519,15.73948,32
-5.7163,15.38084,27
-7.723,15.30681,71
-8.2217,15.35529,28
-5.6044,15.57579,39
-7.6572,15.6682,80
-7.1688,15.73125,13
-9.1054,15.72452,16
-6.371,15.60494,12
-6.2198,15.68922,58
-4.6552,15.56882,69
-6.841,15.65337,12
-5.7795,15.40163,52
-6.3064,15.34944,33
-9.4163,15.67107,83
-6.3032,15.69655,36
-9.3514,15.65388,78
-5.6669,15.59838,78
-6.9719,15.31007,47
-6.9523,15.52676,56
-2.0562,15.50781,54
-5.412,15.58716,8
-7.0254,15.35422,92
-8.2361,15.35531,32
-9.6032,15.70735,27
-7.3069,15.67752,71
-5.7711,15.62463,28
-6.0301,15.66013,39
-4.9409,15.37326,80
-8.2206,15.35798,13
-6.4405,15.57718,16
-6.8592,15.67858,12
-6.2614,15.59127,58
-7.8034,15.28716,69
-5.409,15.6618,12
-7.0036,15.43962,52
-6.3867,15.70388,52
-6.993,15.43061,83
-5.9509,15.64291,36
-5.7896,15.34409,78
-6.9834,15.58976,78
-3.0335,15.44921,47
-5.5668,15.4948,56
-7.6283,15.56564,54
-7.3237,15.63798,8
-7.3305,15.51929,92
-6.7198,15.53088,32
-7.587,15.45856,27
-5.2245,15.51941,71
-4.6158,15.55976,28
-8.0404,15.3406,39
-3.828,15.41277,80
-6.5426,15.71043,13
-5.8678,15.63468,16
-6.992,15.70578,12
-5.9934,15.64478,58
-6.3874,15.70208,69
-8.0045,15.42597,12
-6.2455,15.45905,52
-7.8007,15.22511,7
-7.5888,15.28321,32
-7.2052,15.74749,72
-7.543,15.49446,71
-6.8434,15.54547,97
-7.3229,15.63978,22
-7.3191,15.64876,6
-7.3931,15.43936,54
-4.7139,15.4655,21
-5.6661,15.60018,72
-6.8344,15.49869,67
-8.5698,15.52222,99
-7.2363,15.74215,22
-5.6237,15.39508,85
-4.9286,15.46946,42
-6.0965,15.67373,4
-4.8428,15.46752,66
-8.2031,15.36515,86
-7.4295,15.59229,24
-9.2295,15.6348,59
-5.5281,15.58556,52
-8.9891,15.55438,20
-7.7401,15.30054,95
-6.8258,15.65515,33
-5.5331,15.47226,83
-4.4166,15.51986,36
-7.8557,15.23149,78
-7.4587,15.55727,78
-5.1159,15.46977,47
-7.8129,15.26469,56
-5.5501,15.39855,54
-8.2361,15.35531,8
-5.5409,15.42012,92
-7.9103,15.30712,32
-7.0626,15.60698,27
-10.3026,15.65632,71
-6.8897,15.53835,28
-7.645,15.42359,39
-7.7003,15.36073,80
-9.0027,15.5562,13
-8.0945,15.24627,16
-8.89,15.27455,12
-8.5801,15.39454,58
-7.4587,15.55727,69
-4.5343,15.37978,12
-4.8086,15.48005,52
-7.7071,15.34455,33
-7.7344,15.24568,83
-9.065,15.57968,36
-7.318,15.65146,78
-8.5919,15.74437,78
-8.724,15.32643,47
-7.2925,15.71167,56
-6.9382,15.62835,54
-9.6039,15.70555,8
-5.7752,15.44568,92
-6.9645,15.53218,32
-5.9351,15.37491,27
-7.2967,15.70178,71
-7.4936,15.54294,28
-7.0984,15.48833,39
-7.0008,15.31012,80
-7.3142,15.66045,13
-7.3939,15.60842,16
-7.7571,15.29428,12
-7.6738,15.38946,58
-8.7682,15.53063,69
-7.9519,15.55088,12
-8.9071,15.54345,52
-5.5241,15.45966,33
-6.0288,15.49376,83
-10.2084,15.63998,36
-5.4412,15.58631,78
-5.8536,15.4647,78
-9.4462,15.28894,47
-5.731,15.5832,56
-5.4224,15.46129,54
-5.3056,15.46469,8
-5.8554,15.49438,92
-7.8095,15.27278,32
-5.5415,15.45249,27
-7.4493,15.57973,71
-8.5063,15.26133,28
-8.0161,15.2956,39
-7.8091,15.27368,80
-7.5456,15.48817,13
-7.2324,15.3078,16
-7.6882,15.38949,12
-4.746,15.42419,58
-4.6051,15.45004,69
-7.2921,15.71257,12
-4.3747,15.48292,52
-7.7348,15.24478,33
-7.2902,15.71706,83
-7.469,15.56718,36
-9.6168,15.70917,78
-4.9278,15.60614,78
-3.8812,15.49019,47
-9.0754,15.27934,56
-7.5866,15.45946,54
-4.7077,15.47988,8
-5.5442,15.4462,92
-7.3217,15.71082,32
-5.1436,15.40507,27
-6.4602,15.73458,71
-8.7539,15.28961,28
-8.4507,15.53102,39
-4.9993,15.37156,80
-8.2159,15.26625,13
-4.869,15.60874,16
-7.3431,15.35295,12
-8.4064,15.56781,58
-8.0154,15.33157,69
-8.5018,15.30629,12
-8.0673,15.61942,52
-2.7324,15.47838,52
-6.3004,15.60122,
-9.6032,15.70735,
-3.5675,15.4483,
-9.618,15.70647,
-7.7268,15.332,
-5.8819,15.6356,
-5.7657,15.63721,
-8.3634,15.29257,
-5.26,15.40257,
-6.0965,15.67373,
-7.7068,15.34545,
-6.408,15.51777,
-2.9381,15.46973,
-7.6749,15.38677,
-7.3252,15.63439,
-7.3176,15.65236,
-7.8466,15.21889,
-6.4843,15.50801,
-7.8853,15.74321,
-7.3085,15.57141,
-5.1011,15.47064,
-6.1374,15.67919,
-7.4963,15.53665,
-7.8098,15.27188,
-7.1815,15.46239,
-5.6926,15.60562,
-9.6032,15.70735,
-8.151,15.24906,
-7.7875,15.29073,
-2.0562,15.50781,
-7.3946,15.60662,
-6.2673,15.64523,
-9.4392,15.6855,
-5.6669,15.59838,
-6.1098,15.67645,
-3.677,15.46198,83
-9.2748,15.28506,36
-5.1204,15.62805,78
-7.2866,15.38433,78
-7.3062,15.67932,47
-7.5471,15.48457,56
-5.6305,15.58213,54
-4.9979,15.40842,8
-7.4845,15.46199,92
-6.8788,15.46189,32
-6.9263,15.72455,27
-9.2432,15.63662,71
-9.2572,15.63754,28
-8.6436,15.31191,39
-7.6726,15.39216,80
-10.3766,15.65195,13
-4.3599,15.4838,16
-8.0566,15.26779,12
-7.2986,15.66312,58
-10.2878,15.6572,69
-5.5676,15.56045,12
-5.5409,15.42012,52
-5.6685,15.39155,7
-5.0894,15.46433,32
-7.5528,15.50527,72
-7.6002,15.46128,71
-10.4509,15.64667,97
-5.9524,15.43609,22
-4.5924,15.47969,6
-7.3404,15.46175,54
-7.908,15.62095,21
-9.5319,15.29088,72
-6.5286,15.70951,67
-8.3594,15.6109,99
-6.3471,15.45742,22
-7.9189,15.56072,85
-5.693,15.60472,42
-7.5426,15.49536,4
-6.8245,15.55623,66
-7.7876,15.46159,86
-8.4246,15.55885,24
-7.0431,15.38033,59
-5.6208,15.53715,52
-5.6582,15.58488,20
-7.767,15.27091,95
-8.369,15.45085,33
-9.2568,15.63844,83
-5.9559,15.49544,36
-7.8018,15.22241,78
-7.5498,15.47828,78
-7.6598,15.42271,47
-7.8083,15.27548,56
-7.3085,15.67393,54
-8.0888,15.22558,8
-8.3061,15.25741,92
-6.4926,15.69237,32
-7.8068,15.27907,27
-8.2361,15.35531,71
-9.6305,15.71099,28
-7.3897,15.6183,39
-3.108,15.51048,80
-10.1071,15.64072,13
-7.5464,15.48637,16
-8.6367,15.25975,12
-3.8569,15.44609,58
-6.0309,15.65833,69
-8.7804,15.26088,12
-8.0702,15.23544,52
-5.7232,15.36467,33
-4.165,15.53473,83
-7.7033,15.35354,36
-8.7777,15.26717,78
-7.4318,15.5869,78
-5.9711,15.49367,47
-6.2455,15.45905,56
-5.746,15.34492,54
-7.3404,15.46175,8
-5.5405,15.42102,92
-8.3315,15.26554,32
-8.0376,15.24438,27
-5.5992,15.45259,71
-7.6457,15.42179,28
-8.2477,15.46504,39
-5.5119,15.55586,80
-8.0252,15.3082,13
-8.4435,15.54809,16
-4.7135,15.4664,12
-8.2031,15.36515,58
-5.6537,15.39243,69
-9.6715,15.71645,12
-5.6643,15.40144,52
-5.5388,15.5604,33
-4.0989,15.48696,83
-8.1623,15.42803,36
-8.0384,15.24258,78
-7.063,15.60608,78
-7.698,15.36612,47
-7.3062,15.67932,56
-5.5405,15.42102,54
-7.5031,15.52047,8
-7.6639,15.34448,92
-7.5669,15.47202,32
-5.7457,15.61649,27
-6.347,15.62738,71
-3.6076,15.45556,28
-10.2882,15.6563,39
-6.9642,15.46473,80
-7.2955,15.70448,13
-7.5198,15.48093,16
-6.3004,15.60122,12
-5.604,15.57669,58
-7.1011,15.48204,69
-6.7382,15.62353,12
-7.4644,15.44127,52
-4.4427,15.5262,33
-8.1059,15.21931,83
-5.0894,15.59922,36
-8.7244,15.73829,78
-5.4207,15.49905,78
-5.1163,15.46887,47
-6.0176,15.65561,56
-9.9757,15.67917,54
-7.9959,15.24071,8
-6.7355,15.45986,92
-4.8332,15.48998,32
-6.6518,15.58921,27
-5.5438,15.4471,71
-3.9977,15.48769,28
-5.8997,15.62754,39
-6.9719,15.31007,80
-8.5491,15.2623,13
-5.8819,15.6356,16
-9.827,15.68972,12
-7.0497,15.60336,58
-5.8128,15.6283,69
-5.9765,15.5827,12
-2.6385,15.39549,52
-7.3134,15.69641,52
-9.6708,15.71825,33
-7.2515,15.74038,83
-9.5895,15.70553,36
-5.7232,15.36467,78
-6.8494,15.08865,78
0.044,15.13285,47
-2.156,15.27777,56
-2.0078,14.88814,54
-7.2434,15.24757,8
-1.4936,15.11029,92
-3.5081,15.25127,32
-6.2459,15.28819,27
-6.1906,15.14692,71
-3.9227,15.12516,28
-1.0459,15.11223,39
-5.6461,15.20717,80
-2.5628,15.27036,13
-3.5233,15.24949,16
-1.6396,15.07276,12
-6.2614,15.18391,58
-7.4554,15.18947,69
-2.5729,15.11391,12
-4.8216,15.21389,52
-1.0312,15.1131,7
-5.7112,15.32508,32
-3.2166,15.12488,72
-3.4801,15.24942,71
-6.0927,15.17373,97
-7.403,15.17679,22
-6.493,15.14742,6
-0.3338,15.09303,54
-7.45,15.16788,21
-7.4538,15.19306,72
-6.9826,15.21657,67
-6.1321,15.31858,99
-3.4801,15.24942,22
-7.5896,15.24724,85
-7.06,15.13576,42
-3.4302,15.23135,4
-2.6113,14.99167,66
-1.294,15.03891,86
-2.1412,15.27864,24
-6.6869,15.26824,59
-3.9932,15.2296,52
-5.8741,15.1455,20
-6.2902,15.18395,95
-6.7038,15.09201,33
-2.9298,15.1217,83
-6.7276,15.17208,36
-5.7519,15.19565,78
-2.3117,15.18451,78
-6.1177,15.31856,47
-2.5192,15.27119,56
-7.2264,15.15132,54
-7.0383,15.25533,8
-6.3049,15.18308,92
-4.4389,15.13142,32
-2.6557,15.05559,27
-7.1828,15.22049,71
-5.1123,15.20808,28
-3.4805,15.24852,39
-1.9103,15.21261,80
-0.8156,15.07856,13
-2.2393,15.08547,16
-5.8309,15.14542,12
-6.1065,15.10721,58
-6.9774,15.16081,69
-4.212,15.22367,12
-6.2914,15.14709,52
-7.8386,15.20359,33
-2.5725,15.11481,83
-5.7248,15.3269,36
-6.5938,15.14758,78
-7.2867,15.11096,78
-6.7912,15.26032,47
-3.1469,15.28663,56
-3.2323,15.32274,54
-3.2173,15.25707,8
-7.0661,15.15556,92
-7.3053,15.10109,32
-5.8387,15.1949,27
-6.9774,15.16081,71
-7.2116,15.1522,28
-5.3427,15.14102,39
-6.2766,15.14796,80
-2.6787,15.10239,13
-4.6324,15.21807,16
-3.0739,15.18849,12
-7.5748,15.21394,58
-4.5452,15.21973,69
-6.6966,15.10909,12
-2.1124,15.2786,52
-7.2632,15.1325,33
-5.5008,15.14218,83
-2.9058,15.21069,36
-7.5645,15.20404,78
-5.5691,15.21873,78
-7.472,15.25244,47
-5.4637,15.29679,56
-2.0163,15.13455,54
-3.7141,15.24172,8
-6.2898,15.18485,92
-1.3761,15.28095,32
-0.4516,15.12021,27
-4.2192,15.10588,71
-2.4249,15.08938,28
-4.0316,15.3079,39
-6.4945,15.178,80
-7.5331,15.21028,13
-1.654,15.07279,16
-0.8872,14.94739,12
-7.1536,15.153,58
-0.9897,15.17508,69
-7.4436,15.18315,12
-1.1799,15.23475,52
-6.9338,15.16163,33
-5.9266,15.19145,83
-4.9209,15.2851,36
-0.6387,14.92269,78
-5.572,15.1441,78
-2.7114,15.09346,47
-7.3439,15.11195,56
-0.5874,15.13932,54
-0.0012,15.12843,8
-5.5007,15.2438,92
-5.5824,15.28889,32
-4.6585,15.29186,27
-5.7651,15.09676,71
-5.8206,15.2713,28
-4.099,15.3188,39
-4.6005,15.15777,80
-2.3194,15.00017,13
0.0708,15.12831,16
-7.1718,15.28073,12
-4.6464,15.219,58
-6.6966,15.10909,69
-2.8249,15.26451,12
-1.6371,15.17797,52
-0.9396,14.99244,83
-4.4389,15.13142,36
-4.265,15.1671,78
-2.598,14.98895,78
-3.2026,15.12396,47
-4.0368,15.22877,56
-4.6117,15.13171,54
-3.1885,15.25702,8
-0.9269,15.08774,92
-2.4128,15.01742,32
-0.8454,15.14246,27
-3.6055,15.12553,71
-5.5457,15.27355,28
-7.0805,15.15558,39
-6.133,15.14682,80
-1.9692,15.07692,13
-3.4797,15.25032,16
-5.6464,15.30788,12
-3.4306,15.23045,58
-7.3811,15.09223,69
-3.4435,15.23407,12
-6.2606,15.1857,52
-5.3056,15.22818,7
-4.0896,15.10566,32
-4.1968,15.22544,72
-1.5052,15.14987,71
-1.3636,15.11097,97
-1.9523,15.28192,22
-5.9222,15.26967,6
-0.8862,15.1812,54
-2.1144,15.10774,21
-4.574,15.21977,72
-3.2602,15.12405,67
-2.0346,15.09232,99
-6.64,15.17464,22
-6.2466,15.18478,85
-0.8559,15.15147,42
-1.7802,15.31311,4
-3.1742,15.32355,66
-7.3955,15.09225,86
-6.2843,15.26578,24
-4.2116,15.22457,59
-1.9504,15.31969,52
-7.6665,15.23568,20
-4.1789,15.33422,95
-2.5188,15.27209,33
-2.9509,15.17299,83
-5.9725,15.32101,36
-4.2192,15.10588,78
-5.522,15.22764,78
-3.7495,15.12577,47
-1.1001,15.08714,56
-4.2948,15.13118,54
-6.5915,15.18715,8
-3.87,15.18083,92
-4.9524,15.21141,32
-1.4129,15.12993,27
-6.5723,15.30042,71
-3.595,15.11652,28
-2.9018,15.11986,39
-4.7605,15.28933,80
-5.3191,15.16256,13
-7.3659,15.094,16
-0.9605,15.17593,12
-0.7581,15.04519,58
-4.5182,15.11447,69
-3.9072,15.12784,12
-4.7753,15.22101,52
-3.8124,15.41544,33
-4.7979,15.16799,83
-6.4985,15.27063,36
-2.5729,15.11391,78
-5.3424,15.14192,78
-1.0168,15.11308,47
-1.0671,15.0637,56
-3.1673,15.17246,54
-3.0281,15.26125,8
-6.205,15.14694,92
-2.5992,15.01953,32
-1.9291,15.1362,27
-4.1472,15.10576,71
-4.827,15.13387,28
-7.3341,15.16949,39
-2.1914,15.16272,80
-5.9889,15.14659,13
-2.7809,15.26623,16
-4.5744,15.21888,12
-7.5202,15.20666,58
-6.3046,15.18398,69
-4.1217,15.33323,12
-3.1977,15.20219,52
-2.8344,15.14222,33
-4.3813,15.13133,83
-1.0312,15.1131,36
-3.9072,15.12784,78
-6.684,15.17291,78
-1.4915,15.14805,47
-6.6106,15.31218,56
-6.8451,15.16688,54
-2.5805,14.96284,8
-5.3619,15.09609,92
-4.1948,15.12922,32
-2.1708,15.2769,27
-7.375,15.17495,71
-1.4167,14.95548,28
-4.0316,15.3079,39
-6.0835,15.09369,80
-5.7347,15.33771,13
-5.6465,15.20627,16
-4.4677,15.13147,12
-7.574,15.28409,58
-3.6993,15.24259,69
-5.5496,15.16294,12
-7.2852,15.14872,52
-5.7472,15.34222,33
-4.3092,15.1312,83
-4.1232,15.1282,36
-1.2308,15.2834,78
-3.0577,15.2595,78
0.0144,15.13111,47
-6.7231,15.1487,56
-1.4134,15.2945,54
-5.6012,15.14325,8
-5.8206,15.2713,92
-6.173,15.18826,32
-1.0627,15.10686,27
-1.2192,15.11162,71
-1.8507,15.28355,28
-5.682,15.32593,39
-7.1533,15.1539,80
-1.6023,15.29122,13
-6.4222,15.11043,16
-1.0674,15.22827,12
-5.5724,15.1432,58
-1.1176,15.24544,69
-5.4854,15.11068,12
-1.3445,15.08845,52
-7.2518,15.15946,52
-7.1825,15.15305,83
-2.9801,15.17214,36
-2.1766,15.1636,78
-6.7132,15.17206,78
-1.6232,15.11051,47
-6.0547,15.09364,56
-6.4478,15.22018,54
-7.4508,15.20025,8
-4.0076,15.22962,92
-3.3648,15.21595,32
-6.3645,15.31447,27
-2.1848,15.27782,71
-7.1536,15.153,28
-3.925,15.11977,39
-4.1948,15.12922,80
-4.3082,15.16717,13
-5.5949,15.29341,16
-1.4099,15.07058,12
-2.1642,15.09253,58
-6.4931,15.28321,69
-3.9932,15.2296,12
-5.6449,15.20986,52
-6.7254,15.10913,7
-2.5336,15.27121,32
-4.5066,15.20887,72
-4.2446,15.21473,71
-0.9647,15.06712,97
-7.1809,15.19082,22
-1.0456,15.11312,6
-3.8424,15.31208,54
-0.7491,14.93367,21
-2.5918,14.97006,72
-4.1044,15.30622,67
-3.4213,15.25202,99
-7.212,15.1513,22
-6.9225,15.08608,85
-5.6608,15.30791,42
-3.8268,15.18076,4
-5.0731,15.09741,66
-5.6639,15.1991,86
-3.5206,15.25578,24
-4.6324,15.21807,59
-3.4657,15.2494,52
-6.7766,15.09033,20
-2.3117,15.18451,95
-5.7017,15.14431,33
-6.6515,15.14768,83
-2.5773,15.27039,36
-1.8792,15.21795,78
-7.3811,15.09223,78
-7.8386,15.20359,47
-2.9726,15.35648,56
-4.4959,15.16659,54
-1.4278,15.29452,8
-2.6012,15.01504,92
-3.0334,15.18213,32
-3.0698,15.29819,27
-5.7632,15.30448,71
-1.1324,15.11237,28
-4.8506,15.11232,39
-6.3498,15.11121,80
-5.0251,15.20973,13
-6.5085,15.17892,16
-2.5275,15.38541,12
-7.4178,15.24426,58
0.0436,15.13195,69
-4.8189,15.28763,12
-3.1465,15.28753,52
-1.2624,15.11169,33
-5.1707,15.20638,83
-2.8709,15.35811,36
-6.7046,15.12439,78
-2.4831,15.38803,78
-1.4956,15.07252,47
-3.4793,15.25122,56
-3.2606,15.12316,54
-7.1836,15.15035,8
-1.5233,15.24073,92
-3.7495,15.12577,32
